TXDateTime,EffectDate,Type,Pool,CCY,Amount,UserAddr,PoolAddr,BlockHeight,TXHash,Status
2015-06-17T18:40:21Z,2015-06-18,Grant,A,NBT,1614.596,Coinbase,BHQJN5NnDimvTC9Md6a3Lc8sNkHGiizTMo,400210,efe23f5294c031fea4d5ed51efd04b4d7f08dd32dd8e4bfe66f737a8f37f3ad5,Confirmed
2015-06-17T18:40:21Z,2015-06-18,Grant,D,NBT,188.664,Coinbase,BHQJN5NnDimvTC9Md6a3Lc8sNkHGiizTMo,400210,efe23f5294c031fea4d5ed51efd04b4d7f08dd32dd8e4bfe66f737a8f37f3ad5,Confirmed
2015-06-17T22:49:28Z,2015-06-18,Deposit,A,NBT,2400,BJCu7UVDKDcB5BKEG7AmAJBHvhxHTn8c8t,BGNbLajr7tSD5LEqYmG2hztzciPhmjf4eX,400466,367b1e13c87be75490d9e7165ac216f2afa493f563349f70426abb8e94a754da,Confirmed
2015-06-17T17:17:53Z,2015-06-18,WdOrder1,A,NBT,0.01,BAyo5mdCNEfAizddvpswXjuuhXUYSTx7m1,BGNbLajr7tSD5LEqYmG2hztzciPhmjf4eX,400135,ae51445542b5aab20dd5aca88650de137ebbc553e94b69ab95332999e5aa5493,Confirmed
2015-06-15T18:37:32Z,2015-06-18,WdOrder1,A,BTC,0.0001,1BEnysbA89Dayx4W4r4bbjYTMyt9DPhNns,1PwUThmFLvUHp4WYoeDL15GggrHkD3Capw,361087,9cce354ef6797489fbf39155543ce4778fa6bebebf16e38ffcd7f59d515b4a84,Confirmed
2015-06-13T13:38:04Z,2015-06-18,WdOrder1,A,BTC,0.0001,1DRnKyspokc3QmbAiMrSYDVLwLarV9uPFL,1PwUThmFLvUHp4WYoeDL15GggrHkD3Capw,360752,79c77a4c884eb5417b8baef3d27f6dcab8b35f6674b966a1a0273f714ee25a0d,Confirmed
2015-06-13T13:38:04Z,2015-06-18,WdOrder1,A,BTC,0.0001,12PBpgW3MYRhM9z74hXjQdCirUNVYiM6c5,1PwUThmFLvUHp4WYoeDL15GggrHkD3Capw,360752,bffa3880a0998e2ece20705a98ae73f6f7c64c0490144b413edfe1050164f60c,Confirmed
2015-06-18T12:34:59Z,2015-06-18,Withdraw1,A,NBT,-2206.94,BAyo5mdCNEfAizddvpswXjuuhXUYSTx7m1,BGNbLajr7tSD5LEqYmG2hztzciPhmjf4eX,401417,cd8040b0692e889e1653edfc9acf0dcf701dac4fd10a4c1f84d511d57866e040,Confirmed
2015-06-18T12:48:34Z,2015-06-18,Withdraw1,A,BTC,-4.8081,1BEnysbA89Dayx4W4r4bbjYTMyt9DPhNns,1NfmHm5RVTjkER2n3zGuMbRkeotJmkBrLj,361468,fb6833c6300940306ba0b026f63fe3ad51d845c1b542f2f86084bbdcbb6a6518,Confirmed
